target,price,appellation2,text
2,15.0, Sud Italia,naso luminoso fruttato pompelmo ananas portare sottofondo leggermente pietroso palato leggero vivace tono acidita piccante prestare equilibrio Rivera Bombino Bianco Bianco italiano
3,40.0, Piemonte,offrire seducente aromio bacca buccia nero violetto tabacco palato sapido strutturato offrire sapore amarena mento tritata accente chiodo garofano acidita brillante tannino grana Cascina Castlet Barbera
3,41.0, Sicilia e Sardegna,bacche rosso selvatico macchia mediterraneo spezie esotico aromio intenso ritroveraare rosso profumato irresistibile elegante strutturato palato offre cassis melograre salvia liquirizia accenno caffe espresso incorniciare tannine tesi grana Bere 2019 2028 Planeta Nero Avola Rosso italiano
3,88.0, Veneto,aprire aromio violetta spezie cucina sottobosco palato deciso muscoloso mostrare amarena essiccato aniceo stellare pepe nero tannino levigato Bere 2027 Tenuta Santa Maria Miscele Rosse Miscele Rosse
3,22.0, Piemonte,Prendere forma intenso aromio mora violettare eucalipe to palato succoso concentrato distribuire aromio confettura lampone amarena maturo chiodo garofano liquirizia incorniciare tannino grana divertiti 2022 Vigne Mastri Barbera
2,17.0, Sicilia e Sardegna,Profumi delicato evocare fiore primaverile frutta nocciolo bianco formare naso sottile palato leggero sapido suggerere pera giallo mela golden acidita croccante pizzico salino segnare chiusura Principi Butera Insolia Bianco italiano
3,70.0, Sud Italia,aromi denso bacca scure fondere sottile accente cannella violetto aone naso vino provenire tenuta castel monte cantina morbidezza palato frutto Bosco scuro buccia tenere banco accanto spezie forno sfumatura terroso tannino deciso acidita brillante dare sostegno Bere 2027 Tormaresca Aglianico Rosso italiano
1,18.0, Lombardia,brut semplice offrire sensazione mela frutta nocciolo pane cotto sentore quercio tostato bollicine medio persistente chiudere nota mandore amaro Montenisa Miscela frizzante Frizzante
0,15.0, Sud Italia,vibrante rosare rosa corallo miscela 70 Negroamaro 30 Susumaniello naso offrire aromio elevato Gardenia rosa spremitura pompelmo rosa donare sferzata freschezza leggero tatto brillante palato croccante sapore agrumo melone piacevole cremosita centro palato portare bacio buccia pompelmo finale Cantine Menhir Rosato Rose
1,66.0, Lombardia,aromi frutta frutteto erbare secca crosta pane tostare guidare naso palato cremoso offrire mela maturo pesca bianco nettarina minerale accanto elegante perlage portare finale asciutto succulento Marchesine Chardonnay
3,23.0, Piemonte,aromi bacca buccia nero rosso fiore blu spezie esotico diffondono bicchiere soffio grafita palato lineare brillante acidita accompagnare succoso ciliegia rosso lampone maturo mais pepe verde pizzico anice stellato tannino levigato offrire supporto agile Saracco Barbera
3,40.0, Toscana,aromi sommesso bacca scure violetto spezia culinario eucalipto aprire strada palato corposo fronzolo nota anice chiodo garofano accentuare cuore amarena accanto tannino morbidio persistente sapido avvicinabile finale fugace Bere 2018 2023 Valentiano Sangiovese
3,210.0, Piemonte,splendido vino aprire sentore bacca maturo buccia scuro spezia dolce aniceo stellare noto balsamico delizioso palato sapere strato lampone succoso amarena liquirizia pizzico tabacco incorniciare tannine deciso raffinato Mostra profondita impressionante reggere complessita maggiore Bere 2018 2030 rivetto Nebbiolo
3,57.0, Piemonte,aromi rosa frutto Bosco erba aromatico canfora mescolano soffio cuoio rosso corposo Lineare preciso elegante palato mostra croccante amarene melograre liquirizia scorzare arancia incorniciare tannine tesi raffinato fresco acidita mantenere equilibrato Bere 2022 2030 Brezza Nebbiolo
3,35.0, Toscana,calice emergere aromio violetta chicco caffe tostato cedro palato maturo offrire confettura more liquirizia esprimere tannino decisi Bere 2025 Villa Cerna Miscele Rosse Miscele Rosse
2,60.0, Sud Italia,Mostrando struttura profondita aprire aromio Nocciola pane appena sfornare melare giallo matura soffio fiore giallo primaverile rotore elegante palato secco avvolgente presentare pera giallo mandore caramella gocciolante limone zuccherato minerale pietra focaio acidita piccante chiudere nota salino Feudi San Gregorio Greco Bianco italiano
2,12.0, Sud Italia,Lineare luminoso presentare delicato aromio ananas frutta nocciolo gialla susseguere palato fresco acidita conferire finale pulito Tenuta Cavalier Pepe coda Volpe Bianco italiano
3,52.0, Piemonte,aromi petalo rosa sottobosco terra bruciare cuoio uniscere bicchiere palato strutturato tannino deciso levigato supportare amarena maturo liquirizia tabacco Bere 2019 2027 Tenuta Cucco Nebbiolo
3,75.0, Piemonte,calice emergere aromio frutto Bosco buccia nero sottobosco cuoio palato sapido offrire mirtillo rosso amarena tabacco pizzico chiodo garofare tannino grana fresco acidita Bere 2023 2032 Ressia Nebbiolo
3,25.0, Toscana,miscela 60 Sangiovese 30 Cabernet Sauvignon 10 Merlot aromio cantina frutta buccia nero cuoio palato rotondo diretto suggerire prugna carnosa vaniglia tannino morbidio rilassare Bevi presto Tenuta Ceppaiano Miscele Rosse Miscele Rosse
2,22.0, Toscana,aromi rovere francese vaniglia frutta tropicale sussurro cera ape strada palato piccante agrume mandore bianco lineare filante finale salino San Benedetto Vernaccia Bianco italiano
3,90.0, Piemonte,naso timido rivelare sentore rosa mentolo terra bruciato palato evocare amarena scorzare arancia salvia accenno chiodo garofare accanto tannino polveroso lasciare finale secco Astemia Pentita Nebbiolo
3,66.0, Sud Italia,aromio bacca buccia nero chiodo garofano spezie prendere forma bicchiere palato strutturato offrire amarena essiccato liquirizia tabacco tannino tesi grana Bere 2024 2034 Feudi San Gregorio Aglianico Rosso italiano
2,32.0, Sicilia e Sardegna,miscela 70 Carricante 15 Catarratto 15 Grillo offrire aromio ginestra spagnolo essiccato scorzare limone candire pizzico butterscotch palato maturo offrire mela maturo zenzero candire minerale nota mandore amarare chiusura prodotto solfito aggiunto Emmi Veruccia Miscela Bianca
3,70.0, Piemonte,naso terroso ricordare sottobosco viola nocciolo cuoio estremamente stretto chiuso fase rivelare suggerere melograno amarena anice stellare tannino deciso acidita vivace spina dorsale tannica chiudere nota nocciola bisogno rilassare completamente Bere 2029 Cascina Morassino Nebbiolo
1,27.0, Lombardia,aromi pasticceria spezie torta soffio mento tritata centro scena ricco palato offrire fragola maturo ciliegia candito aone mandore amarare accanto bollicine tonificante Marchesine Miscela frizzante Frizzante
3,50.0, Piemonte,aromi tenuare terra bruciato spezie cucina tabacco mescolano bicchiere palato denso offrire prugnare cotta liquirizia nocciolere tostare accanto tannino grana fitto calore alcool evidente Bere 2023 2027 Diego Pressenda Torricella Nebbiolo
0,24.0, Sicilia e Sardegna,Lasciarti ingannare colore salmone chiaro rosato salare zeppo sapore luminosita aprere aromio erba grigliato fiore campo frutto Bosco Rossi soffio brezza marina palato sapido acidita succoso accompagnare ciliegia maturo scorza mandarino fragola grafite accenno pasta pane finale permangere pepe bianco nota salato calcaneus Nerello Mascalese Rosso italiano
0,25.0, Sicilia e Sardegna,Delicati sentore rosa canino frutto Bosco erba mediterraneo guidare naso palato fresco offrire ribes rosso melograre pizzico salina accanto sapido acidita Cusumano Nerello Mascalese Rosso italiano
3,85.0, Piemonte,bicchiere emergere aromio bacca buccia rosso sottobosco cuoio palato succoso equilibrato offrire lampone schiacciato chiodo garofano liquiriziare tannino grana fresco acidita Bere 2024 2033 Monchiero Nebbiolo
3,13.0, Centro Italia,aromio ciliegia maturo confettura lampone pulire sollevare naso calde spezie entrare gioco leggero succoso tatto offrire gustoso frutto Rossi vaniglia anice semplice diretto apprezzere mix frutta spezie dolce Talamonti Montepulciano Rosso italiano
3,45.0, Toscana,calice emergere aromio terra lavorato rovere tostato tabacco palato solido offrire ciliegia marinare spirito chicco caffe tostato anice stellare tannino fitto astringenti Bere 2024 Vignamaggio Miscele Rosse Miscele Rosse
3,18.0, Sud Italia,aroma mora schiacciato incontrare pepe rosa timo naso diretto morbido avvolgente palato tannino facile elastico sapore frutto Bosco succosi conferire atmosfera accessibile Ippolito 1845 Gaglioppo Rosso italiano
3,65.0, Piemonte,aromio bacca buccia nero sottobosco cuoio venire piano palato succoso offrire amarena anice stellare pepe bianco tannino grana Bere 2023 2032 Broccardo Nebbiolo
3,90.0, Sud Italia,aromi bacca scure maturo cedro pepe bianco emergere bicchiere blend 50 50 Aglianico Piedirosso palato denso offrire marmellare more quercio tostato chicco caffe tostato Marisa Cuomo Miscele Rosse Miscele Rosse
3,17.0, Sicilia e Sardegna,realizzato 90 Nero Avola 5 Frappato 5 Shiraz presentare aromi frutta maturo buccia scuro spezie macinato eucalipto palato medio corpo solido offrire prugna secca cassis pepe accanto tannino decisi secco Nero oro Miscele Rosse Miscele Rosse
1,60.0, Italia nord-orientale,miscela 70 Pinot Nero 30 Chardonnay aromio pasta limone crosta pane tostare soffio mela giallo aromio trasferire palato lineare concentrare scorza agrumo pizzico nocciolo elegante mousse Maso Martis Miscela frizzante Frizzante
3,125.0, Veneto,aromio chicco caffe tostato quercio tostato spezie forno vino produrre uvo coltivata biologicamente confezionare bottiglia estremamente pesante palato muscoloso monolitico offrire prugna seccare caffe espresso cocco tannino grana secco Fasoli Gino Miscele Rosse Miscele Rosse
3,28.0, Piemonte,aromi spezie scure rosa pressare pietra bagnato mescolano soffio mentolo vibrante lineare palato offrire Marasca matura pepe bianco salvia essiccare accanto tannino levigato tesi Bere 2023 Tenute Sella Miscele Rosse Miscele Rosse
1,70.0, Lombardia,miscela Chardonnay Pinot Nero offrire aromio fiore bianco cera ape mandore tostato nota lievito crosta pane palato mostrare buccia mela golden maturo scorzare agrumo noce zenzero candire accanto morbido mousse chiudere nota noce amara Fratelli Berlucchi Miscela frizzante Frizzante
3,40.0, Sicilia e Sardegna,aprire aromio fiore blu spezie scure nocciolo tostato soffio pietra focaio palato svelto tannino grana dare supporto agile ciliegia rosso fragola chiodo garofano macinato fresco vivace acidita Bere 2022 vivera Miscele Rosse Miscele Rosse
1,18.0, Lombardia,aromi noce amara agrumo trasferire palato leggero buccia mela giallo maturo acidita vivace bollicina acciaio fornire sfondo vivace Borgo caccia Turbiana Bianco italiano
3,22.0, Toscana,prodotto 40 Sangiovese 40 Merlot 20 Syrah naso presentare aromi tenui frutto Rossi cannello palato semplice offrire marare pane tostare accanto tannino evoluto divertiti presto Valentini Miscele Rosse Miscele Rosse
2,17.0, Veneto,aromi tenuare biancospino erbare secca albicocca formare naso delicato nitido lineare offrire pompelmo pesca giallo mandore acidita vivace monte Tondo Garganega Bianco italiano
2,39.0, Italia nord-orientale,Strutturato seducente aprire frutta nocciolo giallo vite pomodoro aromio erba tritato palato avvolgente regalare succoso nota pesca giallo pompelmo timo sapido acidita sapidare donare equilibrio Russiz Superiore Sauvignon Sauvignon Blanc
2,29.0, Lombardia,gelsomino pressare frutta nocciolo giallo quercio soffio erba medicinale guidare naso palato Magro mostrare rovere tostato vaniglia buccia mela giallo caffe nota ricordare benda adesivo Perla Garda Turbiana Bianco italiano
2,18.0, Toscana,aromi frutta nocciolo giallo fiore bianco primaverile soffio agrumo emergere bicchiere palato morbido rotore offrire albicocca maturo pesca giallo pizzico scorza nettarina candito marchesi de Frescobaldi Vermentino Bianco italiano
3,75.0, Piemonte,aromio bacca buccia nero cuoio sottobosco venire piano palato corposo sapido offrire amarena maturo noce moscato pepe bianco tannino tesi grana Bere 2024 2032 Raineri Gianmatteo Nebbiolo
2,23.0, Lombardia,Ottenuto uva Turbiana trasmettere aromio gelsomino caprifoglio agrumo soffio noce palato offrire succoso nettarina kiwi scorza limone accentuare pizzico mandore Ancilla Turbiana Bianco italiano
3,45.0, Sicilia e Sardegna,bicchiere emergere aromio prugna seccare spezia esotico macchia mediterraneo palato rotondo evoluto evocare ciliegia secco mirtillo chiodo garofare tannino polveroso lasciare finale secco Gabbas Cannonau Grenache
3,60.0, Piemonte,aromi frutto Bosco rovere francese cocco mentolo guidare naso Riflettendo aromio palato corposo offrire ciliegia seccare arancia rosso liquirizia chicco caffe tostato contrapposto tannino deciso grana afferrare chiusura Bere 2023 2029 Mauro Veglio Nebbiolo
3,20.0, Piemonte,aromio frutta buccia nero spezia esotico tartufo cuoio fiore blu centro scena palato corposo offrire amarena schiacciato composto lampone vaniglia tannino strettamente avvolto secco bisogno distendere Rileverai calore alcol centro palato Runchet Nebbiolo
3,80.0, Piemonte,calice emergere aromio rovere tostato moka frutto Bosco scuro palato teso mostrare amarena caffe espresso spezie guidare quercio tannino rocare Bere 2023 Dosio Nebbiolo
3,39.0, Toscana,miscela 90 Sangiovese 5 Cabernet Sauvignon 5 Merlot aprire aromio terroso tartufo terra bruciato violettare tocco spezie scure palato offrire amarena essiccato pepe macinare tannino grana Mostra calore annare beve presto Castellina Miscele Rosse Miscele Rosse
2,40.0, Lombardia,aromio scorza agrume ananas rovere trasferire palato snello lineare unire sentore noce tostato vaniglia acidita vivace fornire cornice vivace Zenato Turbiana Bianco italiano
